week,ACCESS1.0,CanESM2,CCSM4,CNRM.CM5,CSIRO.Mk3.6.0,GFDL.ESM2G,inmcm4,MIROC5,MPI.ESM.LR,MRI-CGCM3,HadGEM2.CC,HadGEM2-ES,month,stweek,endweek,year,holiday,season,decade,cdd1,cdd2,cdd3,cdd4,cdd5,cdd6,cdd7,cdd8,cdd9,cdd10,cdd11,cdd12
1369,81.8749218,143.9999237,141.0249228,105.4249244,71.89992356,121.0249214,112.199923,167.4499283,57.77492404,80.62492275,47.14992189,95.5499258,3,3/21/2036,3/27/2036,2036,0,Rainy,2040s,25,25,25,26,25,25,25,25,25,25,25,25
1370,29.44996643,51.82496881,50.74996614,37.97496724,25.89996672,43.52496624,40.37496662,60.27496672,20.79996645,29.02496672,16.97496688,34.39996648,4,3/28/2036,4/3/2036,2036,0,Dry,2040s,18,18,18,19,18,18,18,18,18,18,18,18
1371,14.72497761,31.67497849,25.47497821,16.62497783,7.799977958,30.22497892,28.84997869,16.7749778,25.24997735,18.64997697,24.39997745,19.62497735,4,4/4/2036,4/10/2036,2036,0,Dry,2040s,21,21,21,22,21,21,21,21,21,21,21,21
1372,19.89996719,42.724967,34.34996796,22.42496634,10.49996638,40.77496719,38.94996643,22.6249671,34.07496548,25.17496729,32.92496777,26.47496653,4,4/11/2036,4/17/2036,2036,1,Dry,2040s,25,25,25,26,25,25,25,25,25,25,25,25
1373,37.29994416,80.19994354,64.47494435,42.12494493,19.6999445,76.54994345,73.07494617,42.42494595,63.92494285,47.22494435,61.77494478,49.67494392,4,4/18/2036,4/24/2036,2036,0,Dry,2040s,28,28,28,29,28,28,28,28,28,28,28,28
1374,46.47492361,98.27492499,76.77492261,59.32492089,33.39992267,87.09992313,80.82492304,46.97492194,77.52492261,56.84992206,69.47492337,67.39992356,5,4/25/2036,5/1/2036,2036,0,Dry,2040s,28,28,28,28,28,28,28,28,28,28,28,28
1375,23.57496715,45.9999671,30.47496653,46.42496681,37.79996705,24.72496593,16.84996688,9.899966598,34.22496724,23.97496712,17.49996734,47.07496715,5,5/2/2036,5/8/2036,2036,0,Dry,2040s,24,24,24,24,24,24,24,24,24,24,24,24
1376,40.57496643,79.099967,52.44996643,79.89996719,64.99996662,42.52496743,28.9999671,16.97496653,58.84996796,41.27496648,30.14996719,80.99996614,5,5/9/2036,5/15/2036,2036,0,Dry,2040s,23,23,23,23,23,23,23,23,23,23,23,23
1377,25.69997883,50.12497902,33.22497749,50.59997749,41.19997883,26.9499774,18.34997749,10.74997735,37.29997826,26.14997721,19.09997845,51.29997921,5,5/16/2036,5/22/2036,2036,1,Dry,2040s,27,27,27,27,27,27,27,27,27,27,27,27
1378,11.42498875,22.24998856,14.74998951,22.47498894,18.27498817,11.94998932,8.149989128,4.774989128,16.5499897,11.59998894,8.474988937,22.77499008,5,5/23/2036,5/29/2036,2036,0,Dry,2040s,33,33,33,33,33,33,33,33,33,33,33,33
1379,31.59996653,53.87496543,34.47496772,30.64996648,52.29996562,66.74996853,35.52496672,32.34996724,63.099967,13.92496645,9.074966609,20.57496655,6,5/30/2036,6/5/2036,2036,0,Dry,2040s,34,34,34,34,34,34,34,34,34,34,34,34
1380,10.77494431,18.39994431,11.77494395,10.44994444,17.84994435,22.8249445,12.12494433,11.0499444,21.5499444,4.724944174,3.12494421,7.024944127,6,6/6/2036,6/12/2036,2036,0,Dry,2040s,33,33,33,33,33,33,33,33,33,33,33,33
1381,5.374966621,9.174966455,5.849966705,5.224966526,8.899966717,11.34996676,6.024966598,5.499966621,10.7499665,2.374966472,1.549966514,3.524966478,6,6/13/2036,6/19/2036,2036,0,Dry,2040s,31,31,31,31,31,31,31,31,31,31,31,31
1382,22.42492163,38.19992256,24.4499222,21.69992232,37.07492149,47.34992194,25.19992268,22.94992185,44.7249229,9.849921852,6.449921787,14.57492173,6,6/20/2036,6/26/2036,2036,0,Dry,2040s,29,29,29,29,29,29,29,29,29,29,29,29
1383,13.99995542,23.89995575,15.29995561,13.59995532,23.19995546,29.62495613,15.72495556,14.34995508,27.97495556,6.174955368,4.049955368,9.09995532,7,6/27/2036,7/3/2036,2036,1,Dry,2040s,31,31,31,31,31,31,31,31,31,31,31,31
1384,0.89998883,2.949988842,3.474988937,7.474988937,7.049988747,15.74998951,6.374989033,1.949988842,5.049988747,15.79998875,3.624988794,5.999989033,7,7/4/2036,7/10/2036,2036,0,Dry,2040s,32,32,32,32,32,32,32,32,32,32,32,32
1385,8.099966526,26.87496662,31.54996681,68.09996796,64.07496643,143.2499657,58.04996681,17.849967,45.97496796,143.7749672,32.974967,54.62496567,7,7/11/2036,7/17/2036,2036,0,Dry,2040s,33,33,33,33,33,33,33,33,33,33,33,33
1386,0,0,0,0,0,0,0,0,0,0,0,0,7,7/18/2036,7/24/2036,2036,0,Dry,2040s,33,33,33,33,33,33,33,33,33,33,33,33
1387,0.849988818,2.799988747,3.27498889,7.099988937,6.674988747,14.92498875,6.049988747,1.849988818,4.774989128,14.97498894,3.424988985,5.699988842,7,7/25/2036,7/31/2036,2036,0,Dry,2040s,33,33,33,33,33,33,33,33,33,33,33,33
1388,5.024977684,15.39997792,9.924978018,5.899977922,43.44997883,36.77497864,27.87497902,6.474977732,17.52497816,28.39997864,14.32497764,12.24997735,8,8/1/2036,8/7/2036,2036,0,Dry,2040s,36,36,36,36,36,36,36,36,36,36,36,36
1389,0.999988854,3.074988842,1.974988818,1.174988866,8.649989128,7.324988842,5.549988747,1.27498889,3.499988794,5.649989128,2.849988937,2.424988747,8,8/8/2036,8/14/2036,2036,0,Dry,2040s,39,39,39,39,39,39,39,39,39,39,39,39
1390,3.424988985,10.49998856,6.749989033,4.024988651,29.59998894,25.0499897,18.99998856,4.399989128,11.92498875,19.34998894,9.774989128,8.324989319,8,8/15/2036,8/21/2036,2036,0,Dry,2040s,42,42,42,42,42,42,42,42,42,42,42,42
1391,6.599966645,20.17496681,12.99996662,7.749966621,56.94996834,48.17496777,36.52496719,8.474966526,22.94996643,37.19996643,18.77496672,16.02496648,8,8/22/2036,8/28/2036,2036,0,Dry,2040s,47,47,47,47,47,47,47,47,47,47,47,47
1392,0,0,0,0,0,0,0,0,0,0,0,0,9,8/29/2036,9/4/2036,2036,1,Dry,2040s,48,48,48,48,48,48,48,48,48,48,48,48
1393,7.44996655,2.099966496,8.049966812,12.67496705,1.44996649,5.124966502,14.89996672,8.499966621,20.87496662,15.24996686,1.32496649,4.749966502,9,9/5/2036,9/11/2036,2036,0,Dry,2040s,49,49,49,49,49,49,49,49,49,49,49,49
1394,0,0,0,0,0,0,0,0,0,0,0,0,9,9/12/2036,9/18/2036,2036,0,Dry,2040s,49,49,49,49,49,49,49,49,49,49,49,49
1395,70.4999342,19.99993348,75.9999342,119.9749355,13.47493351,48.44993401,141.1749372,80.29993534,197.449934,144.2749386,12.57493317,45.0499332,9,9/19/2036,9/25/2036,2036,0,Dry,2040s,49,49,49,49,49,49,49,49,49,49,49,49
1396,29.69995606,8.424955368,32.02495539,50.5249567,5.674955249,20.39995551,59.44995689,33.79995513,83.14995861,60.7249558,5.299955457,18.97495532,10,9/26/2036,10/2/2036,2036,0,Rainy,2040s,44,44,44,44,44,44,44,44,44,44,44,44
1397,158.7499208,119.8249247,167.3749218,105.1499255,151.699924,280.499928,46.04992151,182.074923,229.5499249,94.74992275,24.07492214,126.0249233,10,10/3/2036,10/9/2036,2036,0,Rainy,2040s,42,42,42,42,42,42,42,42,42,42,42,42
1398,12.67496657,9.524966598,13.34996676,8.349966764,12.09996653,22.349967,3.674966514,14.52496648,18.29996657,7.524966717,1.924966544,10.04996681,10,10/10/2036,10/16/2036,2036,1,Rainy,2040s,35,35,35,35,35,35,35,35,35,35,35,35
1399,25.57495594,19.29995561,26.9499557,16.92495561,24.42495608,45.19995546,7.399955392,29.32495594,36.97495604,15.24995589,3.874955416,20.29995608,10,10/17/2036,10/23/2036,2036,0,Rainy,2040s,34,34,34,34,34,34,34,34,34,34,34,34
1400,117.6499243,88.79992294,123.9999228,77.8749218,112.4249215,207.8749256,34.12492228,134.9249249,170.0999231,70.17492247,17.84992182,93.42492199,10,10/24/2036,10/30/2036,2036,0,Rainy,2040s,31,31,31,31,31,31,31,31,31,31,31,31
1401,20.17495537,12.79995561,11.02495527,17.99995565,15.07495594,18.04995584,10.32495511,12.19995522,23.22495556,12.94995546,20.94995525,26.92495608,11,10/31/2036,11/6/2036,2036,0,Rainy,2040s,26,26,26,26,26,26,26,26,26,26,26,26
1402,191.6749233,116.8749242,85.49992228,179.8249245,135.3499239,138.5499207,106.3999237,95.34992337,209.1499196,124.8999239,232.599923,276.0749203,11,11/7/2036,11/13/2036,2036,1,Rainy,2040s,22,22,22,22,22,22,22,22,22,22,22,22
1403,68.67494464,41.84994483,30.6749444,64.42494464,48.52494431,49.64994502,38.12494516,34.17494416,74.92494607,44.77494431,83.32494426,98.92494559,11,11/14/2036,11/20/2036,2036,0,Rainy,2040s,18,18,18,18,18,18,18,18,18,18,18,18
1404,144.6749263,88.14992309,64.57492304,135.7499242,102.174922,104.5499246,80.32492328,71.97492242,157.8499255,94.2749238,175.5499258,208.3249269,11,11/21/2036,11/27/2036,2036,0,Rainy,2040s,15,15,15,15,15,15,15,15,15,15,15,15
1405,127.9999356,77.94993448,75.64993501,136.6749337,88.89993358,77.22493458,95.84993672,63.47493434,130.0499325,107.4249361,142.7999353,152.6999326,12,11/28/2036,12/4/2036,2036,0,Rainy,2040s,15,15,15,15,15,15,15,15,15,15,15,15
1406,95.79994535,58.29994357,68.79994476,113.1999475,65.59994602,47.8249439,87.94994581,47.39994466,91.07494342,96.14994717,98.72494376,93.64994621,12,12/5/2036,12/11/2036,2036,0,Rainy,2040s,15,15,15,15,15,15,15,15,15,15,15,15
1407,114.3249445,69.54994678,82.07494593,135.0749454,78.27494431,57.09994555,104.9499435,56.54994678,108.6499453,114.7499466,117.8249454,111.7749462,12,12/12/2036,12/18/2036,2036,0,Rainy,2040s,15,15,15,15,15,15,15,15,15,15,15,15
1408,59.62494493,36.24994445,42.77494431,70.39994526,40.79994392,29.74994445,54.74994493,29.4999454,56.64994454,59.82494473,61.44994426,58.29994583,12,12/19/2036,12/25/2036,2036,1,Rainy,2040s,13,13,13,13,13,13,13,13,13,13,13,13
1409,53.82495594,32.72495556,38.64995527,63.54995537,36.84995556,26.84995556,49.39995575,26.62495565,51.12495518,53.97495699,55.44995451,52.59995461,12,12/26/2036,1/1/2037,2036,1,Rainy,2040s,14,14,14,14,14,14,14,14,14,14,14,14
1410,39.22497749,31.24997902,41.1749773,36.82497787,24.04997778,40.92497683,40.77497673,42.29997826,25.07497787,33.02497911,15.89997745,40.94997835,1,1/2/2037,1/8/2037,2037,0,Rainy,2040s,17,17,17,17,17,17,17,17,17,17,17,17
1411,7.199988842,5.724988937,7.549988747,6.749989033,4.399989128,7.499989033,7.474988937,7.749989033,4.599988937,6.049988747,2.924988985,7.524989128,1,1/9/2037,1/15/2037,2037,0,Rainy,2040s,22,22,22,22,22,22,22,22,22,22,22,22
1412,237.949934,189.4249358,249.6499386,223.2249355,145.8499341,248.1499395,247.2499352,256.4749374,152.099936,200.1749353,96.32493591,248.449935,1,1/16/2037,1/22/2037,2037,0,Rainy,2040s,24,24,24,24,24,24,24,24,24,24,24,24
1413,116.7999246,92.97492218,122.499923,109.549922,71.57492256,121.7999241,121.3499219,125.899924,74.62492442,98.22492313,47.27492213,121.9249246,1,1/23/2037,1/29/2037,2037,0,Rainy,2040s,22,22,22,22,22,22,22,22,22,22,22,22
1414,11.22497773,5.799977541,5.974977493,9.424977541,13.84997749,6.724977493,11.52497792,12.52497816,5.474977851,5.974977493,5.374977827,6.974977732,2,1/30/2037,2/5/2037,2037,0,Rainy,2040s,25,25,25,25,25,25,25,25,25,25,25,25
1415,103.949965,53.62496877,55.44996691,87.19996905,128.12497,62.17496681,106.5499725,115.8999715,50.49996877,55.32496881,49.82496548,64.69996643,2,2/6/2037,2/12/2037,2037,0,Rainy,2040s,28,28,28,28,28,28,28,28,28,28,28,28
1416,175.2999396,90.44993448,93.54993582,147.074934,216.1749372,104.9249332,179.724936,195.4749374,85.19993448,93.29993534,84.04993534,109.0999327,2,2/13/2037,2/19/2037,2037,0,Rainy,2040s,28,28,28,28,28,28,28,28,28,28,28,28
1417,0,0,0,0,0,0,0,0,0,0,0,0,2,2/20/2037,2/26/2037,2037,0,Rainy,2040s,31,31,31,31,31,31,31,31,31,31,31,31
1418,32.47496808,19.2499665,23.19996691,27.24996787,37.52496564,20.52496648,34.64996767,34.59996718,14.99996701,19.42496645,21.14996707,21.7249676,3,2/27/2037,3/5/2037,2037,0,Rainy,2040s,32,32,32,32,32,32,32,32,32,32,32,32
1419,50.24992329,46.54992282,75.49992204,42.37492257,41.29992229,39.0499233,62.87492323,42.92492288,18.07492208,44.67492324,70.49992371,43.94992226,3,3/6/2037,3/12/2037,2037,0,Rainy,2040s,30,30,30,30,30,30,30,30,30,30,30,30
1420,11.42496657,10.57496691,17.17496729,9.624966502,9.374966502,8.874966502,14.29996657,9.774966717,4.099966347,10.17496657,16.04996681,9.974966764,3,3/13/2037,3/19/2037,2037,0,Rainy,2040s,26,26,26,26,26,26,26,26,26,26,26,26
1421,86.12493432,79.82493258,129.3749328,72.62493432,70.67493486,66.92493308,107.6999339,73.59993374,31.02493405,76.62493479,120.774936,75.27493274,3,3/20/2037,3/26/2037,2037,0,Rainy,2040s,26,26,26,26,26,26,26,26,26,26,26,26
1422,60.87494534,37.97494447,68.12494552,32.52494389,42.27494448,47.27494553,58.72494602,46.2499457,27.64994408,36.17494488,59.97494525,65.82494688,4,3/27/2037,4/2/2037,2037,0,Dry,2040s,27,27,27,27,27,27,27,27,27,27,27,27
1423,117.6249239,55.99992192,109.624922,45.14992213,74.54992342,91.37492228,97.02492166,83.99992418,58.87492347,53.02492177,91.97492433,139.0999236,4,4/3/2037,4/9/2037,2037,1,Dry,2040s,26,26,26,26,26,26,26,26,26,26,26,26
1424,57.89995527,27.57495594,53.94995546,22.22495568,36.67495561,44.97495675,47.77495575,41.34995604,28.97495556,26.09995556,45.27495599,68.47495747,4,4/10/2037,4/16/2037,2037,0,Dry,2040s,22,22,22,22,22,22,22,22,22,22,22,22
1425,20.59996653,9.799966812,19.17496681,7.899966717,13.04996681,15.99996686,16.97496653,14.69996691,10.27496672,9.299966574,16.09996676,24.34996748,4,4/17/2037,4/23/2037,2037,0,Dry,2040s,23,23,23,23,23,23,23,23,23,23,23,23
1426,16.72496653,7.949966431,15.57496691,6.424966455,10.59996676,12.97496676,13.79996657,11.92496681,8.349966764,7.499966621,13.07496667,19.77496696,4,4/24/2037,4/30/2037,2037,0,Dry,2040s,22,22,22,22,22,22,22,22,22,22,22,22
1427,21.22494411,21.37494397,13.87494421,27.47494435,32.54994416,15.67494416,14.52494407,12.32494426,17.14994431,10.64994395,16.94994426,24.42494416,5,5/1/2037,5/7/2037,2037,0,Dry,2040s,20,20,20,20,20,20,20,20,20,20,20,20
1428,8.224977732,8.299978018,5.399977744,10.67497778,12.64997816,6.074977696,5.649977684,4.79997766,6.674977779,4.149977624,6.59997797,9.499978185,5,5/8/2037,5/14/2037,2037,0,Dry,2040s,23,23,23,23,23,23,23,23,23,23,23,23
1429,21.12498856,21.32498932,13.87498856,27.39999008,32.42498779,15.62498951,14.47498894,12.27498913,17.09998894,10.64998913,16.89998817,24.37498856,5,5/15/2037,5/21/2037,2037,1,Dry,2040s,27,27,27,27,27,27,27,27,27,27,27,27
1430,74.34994555,75.02494764,48.79994583,96.42494297,114.1499443,54.99994421,50.94994497,43.24994397,60.19994593,37.47494459,59.49994469,85.7999444,5,5/22/2037,5/28/2037,2037,0,Dry,2040s,28,28,28,28,28,28,28,28,28,28,28,28
1431,24.99992192,28.3499223,19.72492224,33.94992268,38.99992311,18.97492188,20.77492225,14.12492183,22.4499222,14.12492204,23.72492182,27.62492192,6,5/29/2037,6/4/2037,2037,0,Dry,2040s,28,28,28,28,28,28,28,28,28,28,28,28
1432,42.62493384,80.92493534,68.34993494,74.19993412,73.42493498,37.67493385,73.24993479,20.09993303,61.54993516,39.82493293,79.12493491,34.92493299,6,6/5/2037,6/11/2037,2037,0,Dry,2040s,27,27,27,27,27,27,27,27,27,27,27,27
1433,16.72496715,31.7749678,26.84996735,29.14996625,28.87496664,14.7999664,28.79996778,7.874966402,24.17496623,15.64996698,31.09996618,13.72496621,6,6/12/2037,6/18/2037,2037,0,Dry,2040s,27,26,27,26,26,27,26,27,27,27,26,27
1434,11.22497797,21.29997826,17.99997759,19.54997778,19.34997749,9.924977541,19.29997826,5.274977684,16.22497845,10.49997807,20.84997845,9.199977875,6,6/19/2037,6/25/2037,2037,0,Dry,2040s,28,27,28,27,27,28,27,28,28,28,27,28
1435,15.87494451,24.04994446,23.02494431,29.37494481,30.19994462,20.24994469,25.24994421,11.79994446,24.04994404,12.99994439,30.52494431,12.84994394,7,6/26/2037,7/2/2037,2037,1,Dry,2040s,29,28,29,28,28,29,28,29,29,29,28,29
1436,23.34994417,4.774944097,21.57494402,51.79994559,58.37494564,60.89994597,27.02494395,38.84994471,40.77494466,10.02494425,49.999946,18.02494442,7,7/3/2037,7/9/2037,2037,0,Dry,2040s,28,27,28,27,27,28,27,28,28,28,27,28
1437,0,0,0,0,0,0,0,0,0,0,0,0,7,7/10/2037,7/16/2037,2037,0,Dry,2040s,27,27,27,26,26,27,26,27,27,27,26,27
1438,8.549955487,1.774955317,7.924955368,18.99995542,21.39995575,22.32495594,9.924955368,14.24995542,14.94995534,3.674955368,18.32495558,6.574955344,7,7/17/2037,7/23/2037,2037,0,Dry,2040s,27,27,27,26,26,27,26,27,27,27,26,27
1439,2.04997766,0.424977668,1.874977648,4.499977708,5.074977756,5.299977541,2.374977648,3.399977744,3.54997772,0.874977633,4.349977732,1.574977636,7,7/24/2037,7/30/2037,2037,0,Dry,2040s,29,31,29,28,28,29,28,29,29,30,28,29
1440,0,0,0,0,0,0,0,0,0,0,0,0,8,7/31/2037,8/6/2037,2037,0,Dry,2040s,35,37,35,34,34,35,34,35,35,36,34,35
1441,0,0,0,0,0,0,0,0,0,0,0,0,8,8/7/2037,8/13/2037,2037,0,Dry,2040s,40,43,40,40,40,40,40,40,40,41,40,40
1442,0,0,0,0,0,0,0,0,0,0,0,0,8,8/14/2037,8/20/2037,2037,0,Dry,2040s,42,45,42,42,42,42,42,42,42,43,42,42
1443,129.4249363,52.02493405,64.79993415,67.82493424,49.79993296,29.59993339,89.27493405,14.59993312,69.54993534,35.07493269,76.7249341,59.87493324,8,8/21/2037,8/27/2037,2037,0,Dry,2040s,43,46,43,43,43,43,43,43,43,44,43,43
1444,126.1749431,123.8749433,141.7249434,130.1999478,93.4749462,153.6249526,110.1249446,156.6999496,32.92494535,27.37494406,73.54994392,15.44994408,9,8/28/2037,9/3/2037,2037,0,Dry,2040s,41,44,41,41,41,41,41,42,41,42,41,41
1445,47.64993274,50.14993262,57.19993234,52.1499331,37.39993411,63.8249346,42.64993382,65.8249321,10.82493308,9.99993293,27.72493261,3.874932967,9,9/4/2037,9/10/2037,2037,1,Dry,2040s,40,43,40,40,40,40,40,41,40,41,40,42
1446,4.824977756,5.074977636,5.799977779,5.274977684,3.774977684,6.449977875,4.324977636,6.649977684,1.099977642,1.024977684,2.79997766,0.399977654,9,9/11/2037,9/17/2037,2037,0,Dry,2040s,37,39,37,37,37,37,37,38,37,38,37,40
1447,0,0,0,0,0,0,0,0,0,0,0,0,9,9/18/2037,9/24/2037,2037,0,Dry,2040s,39,40,39,39,39,39,39,40,39,40,39,43
1448,54.24997902,18.92497778,34.72497749,23.24997807,51.5499773,66.49997807,38.19997787,42.39997864,47.0749774,30.69997811,31.39997768,47.04997969,10,9/25/2037,10/1/2037,2037,0,Rainy,2040s,40,40,40,40,40,40,40,41,40,40,40,44
1449,131.1499786,19.99997807,63.44997978,31.7999773,130.7499771,156.6749763,85.42498016,80.54998016,137.3249817,87.2249794,75.79997635,142.6249809,10,10/2/2037,10/8/2037,2037,0,Rainy,2040s,39,39,39,39,39,39,39,40,39,39,39,43
1450,15.42498875,2.349988937,7.449988842,3.749988794,15.37498951,18.4249897,10.04998875,9.474988937,16.14998817,10.24998856,8.924988747,16.77498817,10,10/9/2037,10/15/2037,2037,1,Rainy,2040s,37,37,37,37,37,37,37,38,37,37,37,41
1451,90.57495451,13.79995525,43.79995656,21.94995499,90.22495556,108.1499591,58.97495627,55.59995651,94.79995441,60.22495508,52.32495666,98.47495747,10,10/16/2037,10/22/2037,2037,0,Rainy,2040s,36,36,36,36,36,36,36,37,36,36,36,40
1452,79.02493525,12.02493298,38.19993258,19.14993358,78.74993324,94.37493515,51.4749341,48.49993372,82.69993305,52.57493401,45.67493391,85.94993401,10,10/23/2037,10/29/2037,2037,0,Rainy,2040s,35,35,35,35,35,35,35,36,35,35,35,39
1453,174.8749342,161.5999346,78.22493553,197.099936,208.3749352,158.5999331,164.474936,182.1249371,274.4999409,206.2249308,106.3499341,127.324934,11,10/30/2037,11/5/2037,2037,0,Rainy,2040s,34,34,34,34,34,34,34,34,34,34,34,38
1454,48.07496643,48.42496777,21.32496643,58.74996662,58.27496624,42.12496662,46.72496796,52.29996681,78.17496872,59.34996796,29.39996719,33.14996719,11,11/6/2037,11/12/2037,2037,1,Rainy,2040s,34,34,34,34,34,34,34,34,34,34,34,36
1455,95.77494287,96.4749465,42.47494531,117.0499468,116.1249447,83.9249444,93.04994297,104.1499467,155.7499447,118.2499428,58.5749445,65.99994636,11,11/13/2037,11/19/2037,2037,0,Rainy,2040s,34,34,34,34,34,34,34,34,34,34,34,35
1456,30.89996749,31.12496787,13.69996691,37.77496636,37.44996709,27.07496613,29.99996746,33.59996748,50.24996746,38.14996636,18.87496614,21.32496709,11,11/20/2037,11/26/2037,2037,0,Rainy,2040s,31,31,31,31,31,31,31,31,31,31,31,31
1457,51.49996626,32.7749666,30.8749674,30.14996624,54.19996548,56.64996624,71.52497005,67.97496998,93.474967,70.52496552,68.72496855,30.97496778,12,11/27/2037,12/3/2037,2037,0,Rainy,2040s,30,30,30,30,30,30,30,30,30,30,30,30
1458,132.9249251,84.59992301,79.674923,77.84992331,139.8749213,146.1749251,184.5749249,175.3999245,241.1749239,181.9749233,177.3499224,79.94992119,12,12/4/2037,12/10/2037,2037,0,Rainy,2040s,27,27,27,27,27,27,27,27,27,27,27,27
1459,58.92494607,37.49994457,35.34994522,34.52494466,62.02494353,64.82494336,81.84994531,77.74994504,106.9499476,80.67494428,78.64994347,35.4499456,12,12/11/2037,12/17/2037,2037,0,Rainy,2040s,23,23,23,23,23,23,23,23,23,23,23,23
1460,22.72496665,14.47496697,13.62496656,13.32496661,23.92496637,25.02496737,31.57496601,29.9999674,41.27496654,31.12496632,30.34996694,13.69996676,12,12/18/2037,12/24/2037,2037,0,Rainy,2040s,22,22,22,22,22,22,22,22,22,22,22,22
1461,65.82493412,41.84993297,39.44993436,38.54993314,69.22493231,72.34993374,91.34993243,86.84993494,119.4249363,90.07493353,87.82493329,39.54993331,12,12/25/2037,12/31/2037,2037,1,Rainy,2040s,22,22,22,22,22,22,22,22,22,22,22,22
1462,135.1499484,159.7499447,180.449944,169.0499477,173.4999461,120.7249472,102.0249462,217.4999475,266.7499533,85.34994531,170.6749463,123.9249458,1,1/1/2038,1/7/2038,2038,1,Rainy,2040s,23,23,23,23,23,23,23,23,23,23,23,23
1463,105.9749556,125.2999582,141.5249577,132.5749559,136.0749569,94.67495728,79.99995661,170.5749578,209.2249489,66.94995546,133.8499575,97.1999588,1,1/8/2038,1/14/2038,2038,0,Rainy,2040s,23,23,23,23,23,23,23,23,23,23,23,23
1464,0,0,0,0,0,0,0,0,0,0,0,0,1,1/15/2038,1/21/2038,2038,0,Rainy,2040s,24,24,24,24,24,24,24,24,24,24,24,24
1465,0,0,0,0,0,0,0,0,0,0,0,0,1,1/22/2038,1/28/2038,2038,0,Rainy,2040s,27,27,27,27,27,27,27,27,27,27,27,27
1466,69.72494507,82.62494659,71.92494392,78.34994507,132.2749443,51.32494497,56.1999445,102.4999466,102.8249464,40.14994431,73.14994526,61.12494516,2,1/29/2038,2/4/2038,2038,0,Rainy,2040s,28,28,28,28,28,28,28,28,28,28,28,28
1467,91.49995804,108.7749567,56.4999547,86.97495508,249.9749565,47.69995546,80.09995604,117.1249561,72.67495584,45.74995637,69.27495813,75.09995794,2,2/5/2038,2/11/2038,2038,0,Rainy,2040s,28,28,28,28,28,28,28,28,28,28,28,28
1468,51.19995594,60.8749547,31.64995503,48.64995575,139.8749619,26.69995594,44.82495594,65.54995632,40.6499567,25.59995556,38.74995542,42.02495527,2,2/12/2038,2/18/2038,2038,0,Rainy,2040s,30,30,30,30,30,30,30,30,30,30,30,30
1469,36.89996624,43.84996605,22.79996729,35.07496738,100.8249683,19.24996662,32.29996681,47.24996758,29.29996634,18.44996643,27.92496729,30.29996634,2,2/19/2038,2/25/2038,2038,0,Rainy,2040s,32,32,32,32,32,32,32,32,32,32,32,32
